"","k_CCAplus","intercept_CCAplus","k_GScore","intercept_Gscore"
"575",0.45883,-0.0599169,0.320306,1.76248
"576",0.457892,0.0919302,0.314451,1.72215
"577",0.454597,0.116352,0.322582,1.70227
"578",0.436399,0.172799,0.327156,1.67563
"579",0.395951,0.108922,0.326731,1.66405
"580",0.390557,0.031279,0.331919,1.73963
"581",0.404977,-0.00150356,0.327677,1.76804
"582",0.399768,-0.0158289,0.306924,1.77272
"583",0.480989,-0.0430518,0.295148,1.76142
"584",0.458681,-0.0351697,0.265367,1.86932
"585",0.396085,-0.000482633,0.268539,1.95188
"586",0.382207,-0.0395358,0.278068,1.94915
"587",0.428571,-0.0271333,0.296598,1.84954
"588",0.393204,0.0248859,0.294724,1.85656
"589",0.374051,0.0198507,0.295093,1.8687
"590",0.365918,0.0029793,0.314778,1.87295
"591",0.402532,-0.0114223,0.322884,1.76407
"592",0.408249,-0.000783968,0.316777,1.75774
"593",0.410033,0.00175827,0.318334,1.73484
"594",0.416747,0.0585645,0.320455,1.90203
"595",0.405122,0.0812436,0.319941,1.96831
"596",0.525713,0.0969926,0.309662,1.93234
"597",0.541627,0.204806,0.305682,1.86274
"598",0.498505,-0.0213368,0.317467,1.78653
"599",0.458648,0.0451351,0.301273,1.71467
"600",0.475708,0.011766,0.310005,1.74043
"601",0.446443,0.0285417,0.303103,1.71787
"602",0.475831,0.0582559,0.317594,1.68369
"603",0.482738,0.0322435,0.330638,1.73513
"604",0.496159,0.0517063,0.333569,1.71698
"605",0.507111,0.152072,0.329643,1.67971
"606",0.454946,0.11957,0.32745,1.68399
"607",0.482949,0.14294,0.326483,1.71557
"608",0.473579,0.130769,0.32931,1.70231
"609",0.445059,0.114155,0.329691,1.71884
"610",0.42774,0.164592,0.354967,1.68714
"611",0.476487,0.2033,0.325646,1.6514
"612",0.443628,0.0764488,0.346474,1.599
"613",0.481264,0.131174,0.342843,1.57922
"614",0.477205,0.150892,0.336114,1.69766
"615",0.408688,0.064316,0.337216,1.70319
"616",0.425538,0.0846757,0.317156,1.81245
"617",0.430701,0.0954071,0.312778,1.85997
"618",0.456405,0.0745877,0.317103,1.70503
"619",0.41636,0.107,0.316851,1.70863
"620",0.46464,0.0688193,0.314511,1.77615
"621",0.468304,0.116221,0.285051,2.01351
"622",0.479664,0.11209,0.292386,2.0055
"623",0.452409,0.0189992,0.281132,1.86852
"624",0.399721,0.0684434,0.288015,1.74409
"625",0.474198,0.103145,0.322531,1.88214
"626",0.480801,0.123776,0.325266,1.74624
"627",0.522979,0.108929,0.318466,1.64182
"628",0.449672,0.151133,0.316325,1.66546
"629",0.451681,0.143849,0.317385,1.65757
"630",0.483751,0.0561295,0.322965,1.64615
"631",0.452961,0.0849973,0.315874,1.64188
"632",0.458729,0.0714715,0.327082,1.6614
"633",0.454398,0.0576743,0.307601,1.64042
"634",0.46543,0.0778316,0.306187,1.64234
"635",0.419036,0.0811199,0.287714,1.92323
"636",0.503262,0.0913233,0.289101,1.77565
"637",0.504758,0.131805,0.279921,1.71255
"638",0.444175,0.0816839,0.291397,1.9187
"639",0.440576,0.0305098,0.284103,1.91772
"640",0.406056,0.0590626,0.280269,1.81664
"641",0.406044,0.00903434,0.281098,1.73814
"642",0.393851,-0.00133125,0.284087,1.76697
"643",0.454519,-0.0747887,0.291237,1.81254
"644",0.461898,-0.00856326,0.293275,1.75471
"645",0.460759,-0.0786748,0.265783,1.82621
"646",0.451684,-0.185875,0.310731,1.78224
"647",0.443261,-0.184783,0.291713,1.78516
"648",0.436135,-0.187319,0.277822,1.86564
"649",0.40291,-0.213374,0.287504,1.74238
"650",0.409977,-0.181342,0.303216,1.74286
"651",0.404377,-0.19182,0.308513,1.81283
"652",0.408101,-0.0927523,0.308207,1.67453
"653",0.391812,-0.0913176,0.317794,1.72335
"654",0.366855,-0.0494989,0.31485,1.69495
"655",0.372721,-0.0413015,0.311895,1.73133
"656",0.424723,-0.13828,0.295973,1.71013
"657",0.450673,-0.164415,0.299036,1.73543
"658",0.468705,-0.0676799,0.298073,1.76402
"659",0.433548,-0.000726403,0.294349,1.73963
"660",0.445224,-0.0371355,0.285504,1.7454
"661",0.424022,-0.212443,0.279318,1.73787
"662",0.426597,-0.109205,0.300501,1.80308
"663",0.440032,-0.150207,0.289567,1.8555
"664",0.419156,-0.131132,0.286099,1.84103
"665",0.401006,-0.175546,0.285952,1.67537
"666",0.381626,-0.0373838,0.299737,1.76503
"667",0.395174,-0.054438,0.290286,1.79678
"668",0.410587,-0.013989,0.304933,1.8523
"669",0.40283,-0.0226196,0.312384,1.59196
"670",0.398862,0.0195807,0.316776,1.57878
"671",0.394446,0.0018048,0.291915,1.6026
"672",0.367647,-0.0609411,0.30743,1.57532
"673",0.434586,0.15481,0.310449,1.64074
"674",0.452757,0.0467533,0.309776,1.61051
"675",0.431183,0.091666,0.312983,1.61539
"676",0.430558,-0.0585516,0.323726,1.64399
"677",0.411643,0.020332,0.326477,1.58179
"678",0.39373,-0.0274166,0.336508,1.6538
"679",0.432674,0.0318078,0.317416,1.69358
"680",0.458409,0.186653,0.305207,1.64373
"681",0.483701,0.270843,0.300065,1.63914
"682",0.498505,0.0984796,0.30905,1.67598
"683",0.506025,0.183006,0.307779,1.75324
"684",0.554603,0.0768068,0.317511,1.7736
"685",0.547779,0.101586,0.321927,1.89135
"686",0.538305,0.0540433,0.316954,1.7695
"687",0.485629,0.0936513,0.309408,1.73989
"688",0.473436,0.0775283,0.321676,1.85328
"689",0.573717,0.0450383,0.273095,2.05483
"690",0.560941,0.0639879,0.283101,1.83361
"691",0.506128,0.197104,0.290339,1.83871
"692",0.517306,0.201657,0.273703,1.85895
"693",0.498584,0.228592,0.28715,1.84187
"694",0.487276,0.0841261,0.300008,1.85353
"695",0.446572,0.0687616,0.306306,1.71774
"696",0.443683,0.0110698,0.318216,1.77141
"697",0.421208,-0.014595,0.30599,1.69359
"698",0.474948,-0.0661964,0.295629,1.76859
"699",0.475428,0.077363,0.3105,1.69861
"700",0.499122,0.0324882,0.330175,1.5343
"701",0.488754,0.0933448,0.318218,1.60511
"702",0.538239,0.0937259,0.349912,1.57446
"703",0.545247,0.0529202,0.354072,1.67864
"704",0.552399,0.0316064,0.357751,1.65845
"705",0.507541,0.155131,0.349092,1.6602
"706",0.459618,0.0580342,0.368427,1.61072
"707",0.469261,0.0383175,0.375078,1.71399
"708",0.451751,0.0716892,0.359012,1.68895
"709",0.478388,0.15763,0.342883,1.67734
"710",0.453688,-0.00893918,0.336398,1.6847
"711",0.450751,-0.0468602,0.335324,1.66334
"712",0.432344,-0.0886835,0.33567,1.52707
"713",0.422082,-0.0197681,0.322619,1.60671
"714",0.407821,-0.0919803,0.344112,1.66298
"715",0.415137,-0.08287,0.344657,1.61915
"716",0.406585,-0.0941494,0.345975,1.58451
"717",0.401201,-0.105336,0.351329,1.68243
"718",0.423435,-0.181693,0.328681,1.63769
"719",0.468984,-0.00955598,0.331404,1.73358
"720",0.466673,0.0566328,0.324651,1.86849
"721",0.423505,-0.125669,0.327929,1.85978
"722",0.398178,-0.145779,0.306556,1.75447
"723",0.382465,-0.312668,0.334294,1.64939
"724",0.361798,-0.359003,0.360972,1.70818
"725",0.327029,-0.252438,0.360625,1.70522
"726",0.360434,-0.239056,0.347944,1.68777
"727",0.379928,-0.173887,0.338734,1.79911
"728",0.402011,-0.178493,0.312917,1.80125
"729",0.383515,-0.0749069,0.307674,1.7647
"730",0.366241,-0.0178697,0.303946,1.65041
"731",0.385323,0.0722285,0.334695,1.74502
"732",0.382521,-0.00860838,0.31915,1.72787
"733",0.381052,-0.0835764,0.333357,1.67193
"734",0.42808,0.0513649,0.335538,1.7548
"735",0.432863,0.041291,0.337555,1.94552
"736",0.448784,0.0751981,0.321843,1.84321
"737",0.400656,-0.0968636,0.316376,1.80889
"738",0.38807,-0.126248,0.319534,1.77728
"739",0.400689,-0.0550208,0.305814,1.77335
"740",0.429596,-0.0609651,0.308133,1.74239
"741",0.426734,-0.0323253,0.301434,1.72696
"742",0.424516,-0.11539,0.294812,1.73276
"743",0.45478,-0.00625389,0.300963,1.7006
"744",0.466191,0.0690308,0.316124,1.77932
"745",0.411691,-0.0974022,0.303952,1.8158
"746",0.42061,-0.0936588,0.306479,1.84497
"747",0.41776,0.0202889,0.303098,1.83516
"748",0.427688,-0.0715045,0.297873,1.77031
"749",0.483876,0.0920081,0.297009,1.87895
"750",0.456157,0.0410365,0.295053,1.94436
"751",0.490427,0.078418,0.287555,2.05926
"752",0.480706,0.0748774,0.292891,2.04639
"753",0.505934,0.0745111,0.303721,1.96867
"754",0.489033,0.00358006,0.296867,1.9676
"755",0.476462,0.14461,0.291727,1.91062
"756",0.454567,0.0873643,0.293072,1.93243
"757",0.516823,-0.000524769,0.296682,1.96026
"758",0.51175,-0.068019,0.301703,1.97786
"759",0.501195,-0.031527,0.301231,2.11829
"760",0.497337,0.0453785,0.288352,2.1122
"761",0.46974,0.0473083,0.282428,2.06485
"762",0.385552,-0.00302229,0.272436,2.06863
"763",0.367919,0.00585246,0.270151,1.97983
"764",0.39887,0.0248539,0.295325,1.87623
"765",0.454947,0.0244183,0.300334,1.88599
"766",0.404706,-0.0499574,0.294119,1.83868
"767",0.453907,-0.0107783,0.305503,1.79583
"768",0.449673,0.0169736,0.34648,1.80321
"769",0.457902,0.0180627,0.318324,1.8062
"770",0.47321,0.0613638,0.320705,1.8147
"771",0.464441,-0.0318821,0.316097,1.79743
"772",0.393011,-0.0702613,0.299325,1.81699
"773",0.449775,-0.0195553,0.297712,1.75124
"774",0.443663,0.0210345,0.319251,1.72973
"775",0.382683,-0.0472899,0.337572,1.67067
"776",0.386673,-0.0386203,0.331174,1.66713
"777",0.358912,-0.167282,0.327084,1.62806
"778",0.405038,0.131945,0.325886,1.66409
"779",0.393266,0.111016,0.349403,1.65335
"780",0.396744,0.154556,0.347254,1.6455
"781",0.4123,0.138906,0.353315,1.53546
"782",0.427951,-0.154083,0.345984,1.51066
"783",0.350623,-0.182146,0.325981,1.74052
"784",0.3502,-0.220098,0.320688,1.61223
"785",0.374025,-0.21098,0.320627,1.55078
"786",0.35771,-0.234683,0.318793,1.64085
"787",0.353758,-0.248235,0.30704,1.70743
"788",0.378832,-0.155973,0.320325,1.7196
"789",0.382664,-0.158455,0.318646,1.81365
"790",0.37246,-0.158311,0.323578,1.74328
"791",0.387547,-0.1977,0.317884,1.73957
"792",0.410277,-0.193205,0.311903,1.78737
"793",0.411812,-0.0638684,0.329699,1.82568
"794",0.412495,0.0124021,0.312036,1.81421
"795",0.414998,-0.0079861,0.314943,1.83599
"796",0.414819,-0.060238,0.32923,1.64661
"797",0.392642,-0.108564,0.325278,1.69644
"798",0.399748,-0.0936371,0.305754,1.68493
"799",0.422488,-0.0773304,0.307775,1.77778
"800",0.413356,-0.119135,0.325233,1.85088
"801",0.40212,-0.141777,0.338625,1.86771
"802",0.384136,-0.0805025,0.338625,1.8431
"803",0.409131,-0.057251,0.338607,1.82405
"804",0.419215,-0.0126457,0.31059,1.85337
"805",0.39274,-0.046022,0.327383,1.84533
"806",0.382955,-0.0913207,0.322311,1.82463
"807",0.425642,-0.0275182,0.317669,1.77781
"808",0.478992,0.0547369,0.314617,1.78668
"809",0.475337,0.0264828,0.307774,1.70937
"810",0.48539,-0.0556706,0.327167,1.74889
"811",0.464897,0.119229,0.319828,1.74233
"812",0.490402,0.0752334,0.321444,1.83515
"813",0.457361,0.0610271,0.315526,1.87602
"814",0.497621,-0.037599,0.301818,1.85955
"815",0.51118,0.0802126,0.304839,1.80812
"816",0.487999,0.0687685,0.287505,1.83714
"817",0.45774,0.0156526,0.294224,1.86908
"818",0.465264,0.0178297,0.29608,1.88171
"819",0.434234,-0.100227,0.288667,1.8545
"820",0.443797,-0.101179,0.288299,1.87385
"821",0.435936,-0.0827569,0.298712,1.83223
"822",0.438832,-0.0567053,0.293289,1.82091
"823",0.439187,0.0596266,0.292315,1.66207
"824",0.413845,0.0883413,0.303069,1.8074
"825",0.445366,0.214617,0.275433,1.77916
"826",0.420395,0.0884548,0.278307,1.89933
"827",0.479189,0.0936808,0.275964,1.81286
"828",0.437257,0.0874706,0.309383,1.78724
"829",0.417006,0.022711,0.334549,1.83481
"830",0.439846,0.0311489,0.339298,1.79083
"831",0.434983,0.174669,0.327427,1.81719
"832",0.421879,0.0935331,0.291554,1.93564
"833",0.389912,0.00785708,0.310329,1.79832
"834",0.4669,-0.0163819,0.314299,1.67878
"835",0.481098,-0.0165318,0.290978,1.87041
"836",0.459579,0.0256715,0.309779,1.86202
"837",0.446458,0.0388891,0.310484,1.79838
"838",0.437326,-0.0431191,0.301709,1.66753
"839",0.426681,-0.0970414,0.300905,1.64553
"840",0.410072,-0.0944845,0.3138,1.66582
"841",0.390488,-0.0780332,0.329068,1.70293
"842",0.382368,-0.119808,0.3177,1.72283
"843",0.384285,-0.0997483,0.315915,1.7137
"844",0.399849,0.166425,0.268102,1.69144
"845",0.472196,0.17749,0.270867,1.7677
"846",0.475574,0.196649,0.288945,1.75623
"847",0.45437,0.0958525,0.278554,1.76127
"848",0.445538,-0.0548847,0.276758,1.75644
"849",0.434278,-0.0166697,0.262189,1.6566
"850",0.406548,-0.0907059,0.266532,1.76002
"851",0.404297,-0.095745,0.285418,1.76025
"852",0.444951,-0.143141,0.288286,1.80032
"853",0.410595,-0.159983,0.298926,1.83714
"854",0.400805,-0.145305,0.294777,1.84553
"855",0.381164,-0.14516,0.295769,1.78953
"856",0.379236,-0.185654,0.296633,1.72706
"857",0.454464,-0.164914,0.286484,1.71909
"858",0.41704,-0.166489,0.309578,1.83636
"859",0.424274,-0.0827809,0.323823,1.78782
"860",0.432235,-0.07207,0.306511,1.70258
"861",0.448177,-0.161298,0.310373,1.71846
"862",0.433745,-0.138667,0.304969,1.81029
"863",0.467507,-0.128282,0.284797,1.80602
"864",0.52552,-0.122811,0.263069,1.84595
"865",0.548278,-0.029919,0.246582,1.78176
"866",0.542905,-0.0700559,0.267089,1.81229
"867",0.502879,-0.0242403,0.262312,1.72103
"868",0.438761,-0.151905,0.257767,1.71025
"869",0.409574,-0.134914,0.262507,1.83851
"870",0.409239,-0.0870881,0.253907,1.78586
"871",0.430097,-0.155518,0.271321,1.84186
"872",0.384574,-0.149762,0.270499,1.91405
"873",0.372219,-0.137224,0.265693,2.01819
"874",0.408465,-0.0534888,0.257064,1.76645
"875",0.422915,0.0266132,0.268853,1.81432
"876",0.420235,-0.103085,0.273978,1.8578
"877",0.409582,0.00606509,0.284286,1.72107
"878",0.394012,0.0850474,0.277911,1.70797
"879",0.42098,-0.05874,0.279194,1.75228
"880",0.43492,0.0191277,0.311642,1.72514
"881",0.445282,0.034812,0.290328,1.82091
"882",0.477338,-0.0110197,0.298013,1.76555
"883",0.464643,-0.00131703,0.308305,1.68767
"884",0.463202,-0.0342293,0.3231,1.6112
"885",0.436991,-0.0258526,0.307872,1.64128
"886",0.517596,0.00708673,0.312525,1.67519
"887",0.550228,0.00285362,0.298333,1.60387
"888",0.541311,0.0175145,0.2876,1.69003
"889",0.479173,0.0410539,0.323244,1.71339
"890",0.461075,-0.0481681,0.316568,1.72732
"891",0.43199,-0.0509723,0.318003,1.72123
"892",0.424531,-0.0880088,0.316227,1.79803
"893",0.415085,-0.026586,0.31744,1.73608
"894",0.396425,-0.060202,0.317985,1.85026
"895",0.393787,-0.0975424,0.307934,1.86572
"896",0.386018,-0.0597229,0.295152,1.88606
"897",0.401959,-0.108187,0.283403,1.67357
"898",0.453258,-0.0224728,0.278505,1.68347
"899",0.433995,-0.0934057,0.279792,1.65991
"900",0.421126,-0.0749093,0.300888,1.58965
"901",0.398173,-0.0544135,0.316055,1.55999
"902",0.381563,-0.076527,0.340806,1.57027
"903",0.407995,-0.158583,0.317031,1.59647
"904",0.387246,-0.250829,0.302967,1.58631
"905",0.364459,-0.254756,0.29514,1.87278
"906",0.326933,-0.332645,0.285623,1.85621
"907",0.325508,-0.228131,0.282105,1.81931
"908",0.387388,-0.177443,0.286082,1.82712
"909",0.369937,-0.0111758,0.290324,1.77934
"910",0.372747,0.0068247,0.297642,1.7653
"911",0.490665,0.172558,0.311779,1.75118
"912",0.532315,0.106024,0.305015,1.71834
"913",0.535177,0.127414,0.315433,1.72494
"914",0.494254,0.131321,0.325749,1.62515
"915",0.4974,0.193835,0.326714,1.64532
"916",0.501523,0.0663745,0.325784,1.61304
"917",0.468453,0.0460417,0.323644,1.59463
"918",0.437932,-0.0534868,0.314492,1.63223
"919",0.440084,0.0163472,0.336329,1.69613
"920",0.475658,0.0865115,0.333758,1.73156
"921",0.396232,0.0885146,0.333862,1.69563
"922",0.397109,0.0316019,0.337239,1.55243
"923",0.399122,0.0836724,0.323508,1.6726
"924",0.389598,-0.110147,0.328824,1.66453
"925",0.356349,-0.145592,0.346929,1.60667
"926",0.360158,-0.141807,0.332753,1.6116
"927",0.389583,0.0226553,0.337542,1.64183
"928",0.402903,0.0783887,0.341585,1.59661
"929",0.446424,0.015091,0.3379,1.50422
"930",0.46213,0.137609,0.333085,1.48986
"931",0.499574,0.0502304,0.335351,1.57881
"932",0.417329,0.122421,0.315582,1.60443
"933",0.506792,0.0746154,0.30634,1.65163
"934",0.449089,-0.0309672,0.3138,1.58982
"935",0.459283,0.00872667,0.312964,1.61429
"936",0.422803,0.0569151,0.301139,1.68551
"937",0.477624,0.0652781,0.297703,1.84093
"938",0.500054,0.10896,0.30625,1.66767
"939",0.503487,0.0628862,0.300589,1.80028
"940",0.503649,0.117273,0.288551,1.98983
"941",0.523332,0.122751,0.286803,1.91369
"942",0.501193,0.116185,0.302828,1.88831
"943",0.518086,0.160458,0.298172,1.76065
"944",0.520941,0.0912696,0.296558,1.81837
"945",0.533106,0.168315,0.297626,1.77983
"946",0.553919,0.239065,0.297837,1.87954
"947",0.581695,0.26354,0.317421,1.80238
"948",0.569486,0.243573,0.318359,1.80086
"949",0.538934,0.200493,0.325741,1.84981
"950",0.485948,0.252097,0.327177,1.83565
"951",0.522398,0.206423,0.322597,1.77735
"952",0.480744,0.0386544,0.316426,1.7871
"953",0.475345,0.131183,0.325965,1.71779
"954",0.457573,0.0726599,0.316243,1.7849
"955",0.488544,0.0891946,0.315693,1.7693
"956",0.430731,0.0551955,0.290719,1.72671
"957",0.422652,0.0340907,0.290418,1.73061
"958",0.42776,0.190282,0.278629,1.64084
"959",0.418787,0.154462,0.278399,1.78811
"960",0.402092,0.0697315,0.281986,1.82453
"961",0.411249,0.107262,0.290173,1.75671
"962",0.430425,0.0878166,0.300799,1.74356
"963",0.420627,0.0387912,0.292755,1.80583
"964",0.405305,0.135036,0.289809,1.80467
"965",0.445089,0.174156,0.294197,1.60251
"966",0.453992,0.189312,0.284124,1.60559
"967",0.446637,0.171389,0.285424,1.59481
"968",0.451908,0.101003,0.308566,1.56862
"969",0.491333,0.113341,0.27685,1.52312
"970",0.532169,0.135415,0.279931,1.65518
"971",0.527036,0.14055,0.279386,1.68426
"972",0.509989,-0.003469,0.274313,1.73087
"973",0.480106,0.0288851,0.287471,1.70615
"974",0.538895,0.0967678,0.283019,1.69178
"975",0.510496,0.012132,0.284608,1.71858
"976",0.496498,-0.0382355,0.29049,1.7383
"977",0.456076,0.106229,0.287468,1.68064
"978",0.459397,0.0356689,0.293885,1.57714
"979",0.458268,0.0341561,0.289024,1.67629
"980",0.478162,0.138046,0.297955,1.65697
"981",0.486553,0.169038,0.29995,1.64371
"982",0.505411,0.115083,0.280165,1.58142
"983",0.495754,0.122228,0.29369,1.57671
"984",0.553728,0.146028,0.305637,1.73831
"985",0.534387,0.140588,0.305309,1.67983
"986",0.534036,0.125204,0.307217,1.53398
"987",0.527954,0.0944345,0.306091,1.57441
"988",0.523436,0.0956378,0.31631,1.58511
"989",0.532087,0.0401563,0.299705,1.59577
"990",0.540833,0.0791069,0.336513,1.55881
"991",0.399645,0.0481185,0.309506,1.62144
"992",0.422123,-0.0401895,0.297484,1.71545
"993",0.382654,-0.0426636,0.308299,1.56887
"994",0.465479,0.00628819,0.323135,1.52199
"995",0.414949,-0.0719841,0.331032,1.66705
"996",0.421847,-0.00637921,0.329833,1.60307
"997",0.436273,0.0275436,0.340121,1.66649
"998",0.484179,-0.0735251,0.331706,1.68116
"999",0.465702,0.0105972,0.335921,1.61186
"1000",0.447693,-0.0906043,0.341724,1.63168
"1001",0.428483,-0.137373,0.341324,1.68656
"1002",0.486253,0.149249,0.335006,1.73619
"1003",0.459971,-0.0456924,0.328877,1.69213
"1004",0.482743,-0.0157407,0.334229,1.66733
"1005",0.441476,-0.0329227,0.328947,1.64861
"1006",0.445711,-0.09619,0.324116,1.64392
"1007",0.420585,-0.157242,0.340186,1.67561
"1008",0.403798,-0.113507,0.34805,1.72072
"1009",0.401837,-0.206614,0.348661,1.70777
"1010",0.4056,-0.0485801,0.357607,1.66804
"1011",0.430063,0.00989909,0.333156,1.71714
"1012",0.427889,-0.0469517,0.335905,1.7261
"1013",0.447037,-0.000425814,0.327399,1.725
"1014",0.424532,0.0713795,0.32101,1.79868
"1015",0.445068,-0.0666834,0.336894,1.63185
"1016",0.465962,-0.053235,0.34752,1.72622
"1017",0.442778,-0.0679044,0.32522,1.70244
"1018",0.390676,-0.0733487,0.339659,1.70941
"1019",0.419088,-0.0740731,0.347411,1.66799
"1020",0.468565,-0.0386392,0.346333,1.79631
"1021",0.464925,0.00484968,0.337328,1.78479
"1022",0.508822,-0.0133288,0.3399,1.75052
"1023",0.463955,-0.0582776,0.339167,1.74879
"1024",0.43633,-0.0077633,0.317977,1.7024
"1025",0.428491,-0.086796,0.313338,1.77163
"1026",0.457693,-0.0299592,0.342609,1.6923
"1027",0.457808,-0.0196605,0.369754,1.54417
"1028",0.469422,-0.009756,0.389582,1.51927
"1029",0.410802,-0.0308473,0.361629,1.5627
"1030",0.452152,0.0932359,0.338469,1.54377
"1031",0.39609,0.0695057,0.345728,1.63555
"1032",0.417202,0.0874018,0.327749,1.72777
"1033",0.459659,0.0275097,0.330175,1.64833
"1034",0.455589,-0.0770614,0.324083,1.65036
"1035",0.42079,0.00402003,0.317084,1.83342
"1036",0.423786,0.00366878,0.324848,1.7373
"1037",0.421962,0.0526209,0.323684,1.71469
"1038",0.394317,0.0184917,0.325751,1.75746
"1039",0.399993,-0.141396,0.343071,1.62648
"1040",0.391436,-0.213741,0.337591,1.69772
"1041",0.416663,-0.131669,0.327488,1.74014
"1042",0.407188,-0.0466796,0.305902,1.75371
"1043",0.403536,0.00972214,0.30322,1.72943
"1044",0.460633,0.0418796,0.294824,1.73436
"1045",0.486905,0.0802541,0.307673,1.73367
"1046",0.489501,0.0761283,0.311488,1.70211
"1047",0.492755,-0.0574937,0.312252,1.71348
"1048",0.549005,0.00276485,0.279972,1.73572
"1049",0.504743,-0.0569727,0.297869,1.72761
"1050",0.486675,0.021057,0.32217,1.76974
"1051",0.530849,0.0388586,0.32609,1.73147
"1052",0.443917,0.0858008,0.316523,1.73816
"1053",0.474521,0.0379132,0.293627,1.66524
"1054",0.478913,0.0446337,0.33517,1.76479
"1055",0.472446,0.0643709,0.333172,1.75516
"1056",0.467618,-0.0438777,0.329555,1.73447
"1057",0.46903,0.0297582,0.324524,1.7661
"1058",0.469824,0.0911256,0.321901,1.77074
"1059",0.467091,0.111953,0.305448,1.66344
"1060",0.470498,0.0993533,0.322368,1.59991
"1061",0.442752,0.0320362,0.307181,1.67969
"1062",0.428924,0.0530238,0.305726,1.61451
"1063",0.437376,0.00736699,0.306033,1.65355
"1064",0.407783,0.0105794,0.303106,1.67708
"1065",0.407884,-0.0713935,0.322009,1.68451
"1066",0.401492,-0.106614,0.323583,1.7949
"1067",0.50014,-0.115816,0.308502,1.72421
"1068",0.405477,-0.100983,0.306626,1.89279
"1069",0.395248,-0.115565,0.306441,1.71061
"1070",0.385073,-0.151477,0.314235,1.69694
"1071",0.366145,-0.195214,0.311981,1.7345
"1072",0.368508,-0.146739,0.313783,1.8748
"1073",0.376134,-0.140753,0.305791,1.73565
"1074",0.425,-0.107026,0.306649,1.76628
"1075",0.425799,-0.154985,0.309536,1.75206
"1076",0.461745,-0.038712,0.303811,1.68422
